0.3765447	0.59323496	-0.64039296	0.557552	1.1632986	-0.6410755	-0.51956725	-0.5908379	0.17602223	0.076587684	1.8795134	1.3635861	-0.88854086	-0.2151581	0.69394404	0.83179903	0.59991866	0.7254135	0.8890828	-0.3486214	-0.6128094	-0.9182197	-1.0681441	-0.031139944	-0.15286767	1.2910582	-1.0629768	0.97580177	1.3321954	0.42161375	-0.5235002	-1.2054058	-0.37532273	-0.8930594	0.03980948	-0.38373935	0.6732876	-0.4485076	-0.04270903	0.17191032	-0.72304493	0.45472425	1.7154739	-1.3576947	2.0129104	-0.397795	-1.001529	0.45008326	0.0005600568	-1.8330038	0.74691343	-1.0635725	0.17519386	0.22964339	0.8400501	-0.13754311	-0.3984542	-1.2167699	1.0652037	0.1349108	-1.2159791	-0.120810136	0.29538298	-0.5424717	-0.20352605	0.3852899	-1.4042943	0.33491117	-0.2603591	-0.26836303	1.0254257	-0.6357792	-0.5854382	0.22305842	-0.883344	-0.21484174	0.8889328	0.010777022	-0.606347	0.20393306	0.27682695	1.071835	-0.31693256	-0.14760228	-0.65177745	0.4298415	-0.6245009	-0.82997	-0.637608	-0.016769715	0.5224676	1.0976224	0.1341617	0.47675833	1.0224816	-1.289457	0.2522907	0.06655837	-1.8753394	0.46563083
-0.48466977	0.59435827	0.06802899	-0.3849694	-0.17239721	0.3982297	-0.9243029	-0.29711056	-0.6494915	-1.2659771	0.9805421	-0.5225188	-0.6544095	-0.97533375	-0.10083787	0.49144298	0.7229497	-0.23012389	1.1111087	-0.20166439	-1.0182362	0.47356978	0.9429324	0.08126699	-0.19841836	-1.2305605	0.47588825	-0.38678235	0.09879366	0.36849758	-0.05371827	0.3163662	2.0451071	0.018293226	-0.62153536	0.04175211	0.23894939	0.15761793	0.23691125	-0.43365225	-0.091024555	0.26406157	-0.40714017	0.08423573	1.0127933	-0.11039895	0.11318164	1.4895514	-0.040328138	-0.12149646	-0.5131272	0.6432512	-2.0712144	0.1913793	-1.0357944	0.15366714	1.1543727	0.055358976	0.72665745	-1.2435288	-0.35903063	-0.35777348	-0.5034326	0.6936691	-1.1834757	0.8069283	-0.5790162	-0.7643072	0.5927558	0.06705547	0.6778955	-1.4798788	0.7416141	-1.0163584	0.83214104	1.4259698	1.5886413	0.46450472	-0.669122	0.9526409	1.0124083	-0.21323991	0.9007722	0.20807387	-1.1839439	-0.061623875	0.36377582	-0.43787646	-0.7985733	0.96657056	-0.2750845	-0.025555287	0.24938476	1.735812	1.2186304	-0.9850176	-0.0398788	0.1970237	-0.15089507	-0.32054096
0.62237114	-0.453122	-0.012731859	-0.25592563	-1.697125	-0.7999011	-0.53468174	1.7234839	-0.005779318	0.8417142	0.91382533	-0.62657624	0.7270595	-0.19872314	-0.21235372	0.46613142	0.7297291	-0.2744907	-0.07238701	-0.31142762	-0.8952468	-0.3301936	0.44010374	-0.6494818	0.07542059	0.6939832	-0.04347483	-0.96068263	1.1426321	-0.2580299	-0.7578833	1.310076	1.7392387	-1.315552	0.8446588	-0.24027534	-0.5742854	-0.0711389	-1.0645155	1.0468426	-0.5423756	-0.858356	-0.3919828	0.027770111	0.15253897	0.13604383	-0.6880178	1.228847	0.05406576	1.7762187	0.33399975	-1.0153794	0.070612155	-0.45962012	-1.8634456	0.11928631	0.22746006	1.3279898	1.7206563	-0.30710596	-1.1898825	0.2403763	-0.77092963	-0.4716597	-0.68944687	0.20629433	-0.19627272	-0.020586416	0.29367885	0.5173768	1.3836385	-1.6314013	-0.19021356	0.3764436	0.9636292	-0.64566636	-0.48898283	0.49588692	0.51743084	0.27649933	-0.97963303	0.6056397	0.3043751	-0.12403412	-1.3484558	1.1966578	-1.0710076	0.86734	-1.0858302	0.3900354	0.28991175	-1.006444	-0.6132344	1.0774492	0.031151744	0.0987727	-0.631701	-1.414222	0.3694531	0.20310594
0.046710256	0.81627125	0.27834943	-0.44693327	0.59948605	0.15120767	0.2969123	-0.18395455	-0.009420159	0.28126448	0.32683238	-0.45614207	-0.07478732	0.018327737	-0.1976699	-0.4423829	0.35511035	-0.2800116	0.4353357	-0.11365627	-0.77768165	0.30832747	-0.008953079	0.10321975	-0.10792854	-0.0825471	0.15228705	-0.07196791	-0.11712674	-0.9249159	0.42240888	-0.4134469	0.22066867	-0.48280117	0.20091061	0.33226117	-0.1693741	0.078446984	-0.26393968	-0.3452016	0.46631786	0.26309025	0.04747654	-0.39253947	0.28856042	0.18854754	0.065937094	0.5158897	0.5623439	-0.13380153	-0.16100317	-0.02054435	0.01330991	-0.084311515	-0.26523736	-0.17321134	-0.26526365	-1.0071541	-0.013351282	-0.47101068	0.35249308	-0.4782428	0.2109999	0.54951775	0.13098264	-0.27005818	-0.60776085	0.10464542	0.009367339	-0.25822636	0.3640265	0.15403073	-0.3891692	-0.009380436	-0.3864491	0.04706734	0.5948912	0.50776184	-0.36688796	-0.15129775	-0.2465422	0.030905217	-0.14449109	0.40017655	-0.005502747	-0.34078702	-0.97490275	0.022215322	-0.2715998	0.34584656	0.053117972	0.5163603	-0.024490021	0.46067542	-0.25963688	-0.36086273	0.53092337	0.61051536	-0.32007295	-0.7223101
-1.257695	0.6458532	-0.12269067	0.5940313	1.9985758	-0.45257458	-0.27118984	0.6864582	0.10283105	0.030550823	0.59093595	0.2628575	-0.87111425	-0.7559164	-0.06473996	-0.7304411	0.23525207	0.5295183	0.18252608	-0.6918652	0.011620511	-0.5413589	0.5251611	-1.4057417	-0.6887628	0.70937216	-0.5080241	-0.1328262	1.1664946	-0.95210564	0.95441866	0.047486853	-0.059211932	-1.1750427	0.59745646	0.12918462	0.7926881	-0.88662505	0.43405387	0.15564504	-0.5647058	-0.37049997	1.6979642	0.33284277	-0.14783801	1.135218	-0.23439534	-0.2932986	0.31036577	-0.6888696	0.35449827	-0.98811406	-0.018401084	0.33166137	0.58202446	0.41983607	-0.0069957427	-0.62253034	0.2689056	-0.6246754	-0.09809245	-0.73574805	0.1718121	1.2668707	-0.67334837	1.1261401	1.5028226	0.19381788	-0.8686219	0.07815733	1.6993325	-1.6017712	-0.045060143	0.9608847	-1.0905558	-0.2965786	0.25621364	-0.1885907	-0.79805547	-1.4660131	-0.3746276	-0.5391174	-0.5261528	0.9576862	-0.34724584	0.3315501	0.73566693	-0.1595986	-0.1149094	0.11816168	0.69937587	0.101643436	0.45411643	2.083337	0.21376519	-0.55502164	0.15477318	-0.11397363	-1.0789242	1.1686996
0.41036063	-0.11463814	-0.3932021	-0.33020496	-1.0620207	0.5607273	0.25661233	-0.006528991	-0.08325341	0.20002821	-0.1751963	-0.6918406	0.9706253	-0.8240503	-0.027966052	0.6880874	0.28265485	0.22638506	0.11825392	1.1658866	0.37758628	0.08221627	-0.36032984	-0.4506509	0.44136062	-0.7392569	0.4681687	0.9608952	-0.66659045	-0.75646186	-0.15697	-2.0409734	0.3840977	-0.34287164	-0.95883876	0.94826484	-0.7523025	-0.09451901	0.26046443	0.9742522	-0.27542365	-0.229601	-0.62624574	-0.5513257	-0.25394225	0.5868803	-0.21962242	1.0672562	-0.9336263	0.3640176	0.7398534	0.44935325	-0.010914381	0.040391166	-0.5949852	-0.48353207	0.3010177	0.2607755	-0.13247368	-0.48866013	0.615855	0.2110982	-0.10475255	0.14112079	-0.2820113	-1.2286931	-0.5601068	0.45811483	0.63323474	-0.32230106	0.88435173	0.15282317	1.3404505	-0.24336372	1.3918806	-0.0131306285	-0.46590146	-0.14338833	-0.03639812	-0.63949585	0.51235175	0.47044387	0.31204033	0.13413873	-1.0276594	-0.35614714	-0.33934408	0.8620941	0.74173236	2.0429893	1.1677289	-0.39333463	1.1061935	0.6785849	1.2131782	-0.049277622	0.47869036	-0.14301746	0.033826616	-0.4030667
0.10254888	0.4253658	1.0061381	-0.36337227	1.2279582	-0.3856181	0.8194655	0.24082914	0.76670545	0.2673169	0.7506352	0.0070864996	-0.89172536	-0.6671961	0.30004758	0.5528929	0.12548484	-0.29682013	0.8556728	1.1556	-0.17347923	0.9788105	-0.54588896	0.7758677	-0.7629793	-1.9674122	0.774924	0.31010395	-0.4003574	-0.25514886	-0.3559616	0.6000203	0.8483948	0.36518958	-0.16566339	0.21190174	0.087001905	-1.0008441	-0.22849715	-0.13976397	-0.39171487	-0.2788989	0.5283802	0.084763035	-0.6354872	0.85046345	1.4811124	0.031323638	-0.1220437	-0.47419056	-0.49555463	-0.34914476	0.5224723	0.9066243	0.6331771	-0.8668946	0.13950053	-0.33775824	-0.64209473	-0.28864673	-0.56914043	-0.29355055	-1.1939368	0.88062876	1.6991122	0.47427848	-1.6971095	0.8151801	-0.7238164	-1.062092	0.78665763	0.21270008	-0.33014637	0.3641602	-0.47910485	0.5182476	-0.07197767	0.031548664	0.098498024	-0.4746983	-0.87953115	-0.6888798	-0.13929603	0.90940094	-0.48562634	-0.33116817	-0.60098547	-0.31906918	-0.39373228	0.55202603	1.0813763	0.13129829	0.34437194	0.18740974	0.3558788	-1.0398027	-1.2886766	0.060744204	0.86589307	0.29772916
-1.1356567	0.52089304	-0.57766515	0.117261484	0.4980132	0.36847305	-0.46128684	0.2188985	0.48185807	-0.03487498	1.3340633	0.6590943	1.0954465	-0.28316993	0.5658563	-0.29948866	0.72070193	0.010942661	-0.04280849	0.30633187	0.3770667	0.15992641	0.59517866	0.3246233	0.14152178	0.011662345	-0.6567941	0.090218425	-0.008703707	-0.34490207	0.3511106	-0.23013271	-0.036112506	-0.68262744	-0.44463456	-0.54118323	0.050914004	1.0980562	-0.09011162	0.57312477	0.14850369	0.33374727	0.6812838	-0.6681011	-0.53599393	-0.62287706	-1.0122173	0.35271326	0.70565605	-0.030564666	-0.8270313	-0.4337712	-0.13645995	0.32460544	0.38775873	0.11821041	0.12563698	-0.8069798	0.4373255	-0.020603588	-1.0632985	0.2762585	-0.731322	0.14019674	0.8039053	0.42608842	0.19975217	0.77176565	0.12792045	-1.157355	0.06497719	-0.518313	0.014900937	-0.45234987	0.9630398	0.31263456	0.40811908	-0.18204741	0.081986584	-0.81670076	1.6818994	0.7825723	0.99468106	-0.7812562	-0.12137414	-0.49658844	-0.83214796	0.32912743	0.37420812	0.818302	-0.22566691	0.21619256	0.4725945	1.1760992	-0.3745783	-0.90858525	-0.58207095	-0.03185528	-0.17450406	-0.7860929
1.6669416	0.4664176	0.31861973	-1.16873	0.67075187	0.006150751	1.9381106	1.0054439	0.44168514	2.0919363	0.44489455	-0.36735728	1.7231963	0.09762118	0.65285575	-0.011258465	0.5919945	0.7141913	1.6719404	-0.61960876	1.1808225	0.33632576	-1.0655628	1.3338605	1.3040946	2.0565841	0.8176697	-0.4146926	-0.8869819	0.09283965	-1.2277429	0.1495555	0.008881639	-0.38970003	-0.9513803	0.94116485	-1.1592662	-1.054764	1.4225883	0.42633605	-0.22853713	1.6905192	-1.9360552	-1.8006359	-0.1667802	-1.6296852	-1.6708648	0.5311982	0.24897489	0.97556055	0.23541892	-1.5046567	0.64066434	0.7284032	-0.847318	1.8929858	-0.50287426	-0.3956576	1.4020218	-1.1238943	0.03736457	1.1033859	-0.41887712	1.1852431	1.3215849	1.0666455	-1.0862279	-0.18404499	-0.23412381	0.43156496	-0.38027203	-0.35231724	1.2551969	1.3844448	0.91951734	-0.6271785	0.30810115	1.9243016	-0.052220423	0.730754	0.78282094	0.11904048	-1.9544368	-1.4701637	-0.26713133	-0.58533293	0.08146449	0.97729766	0.8721932	2.8229933	1.0747176	1.6865199	1.7008313	-0.5280852	0.7483994	0.1469596	0.45154884	0.3081588	0.29431728	0.25430185
0.23659648	-0.37000027	1.1532785	-1.1315334	-1.9061108	-3.7329314	0.44049942	0.596633	-0.7290942	1.6961466	1.8921944	-0.8621609	1.6641912	-3.7726142	2.7346332	-0.9178598	2.1073592	0.25782424	0.27856353	1.3420267	1.0448613	0.69224787	0.90590394	-1.5402526	-0.7745371	-0.6215109	0.43940747	2.5067427	1.2691358	-0.9753336	-0.011603197	-2.7755203	0.026709925	-1.2238358	0.5050865	-0.03821383	-0.2631662	0.619174	1.0823222	-0.9770816	-0.7986207	-1.4237796	1.0086778	-1.0644599	0.4085325	-0.36783627	1.5044729	-0.73133516	0.4088481	-0.4874778	-0.20868011	-0.27379945	0.8170918	1.4389908	2.3733652	3.1897686	-0.96763724	-1.8102558	-1.1940435	-0.87010187	-1.9536883	0.01281639	-1.5655837	2.6822023	2.5270262	3.0502458	0.12882115	1.3591933	-3.6545322	-1.3010353	1.025937	-0.6705254	0.20386763	1.0930272	-0.05612589	-0.22537118	0.22849485	-2.604496	-0.041137554	0.39300627	1.6246363	0.9021852	1.5505661	1.1124474	2.0378885	1.2225904	-1.5406344	-0.69284713	-0.42976686	0.77603364	1.7375578	-0.38640445	2.8572803	0.45671272	-0.12346568	-2.4032657	0.31515306	-0.39067557	0.50058043	1.4913208
